#EXPORTTYPE:DATA ALL
#FILE:drifttest2.ngb-bs3
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:nothing
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH STA 449F3
#PROJECT:copyrolysis
#DATE/TIME:05.03.2021 03:09
#CORR. FILE:
#TEMPCAL:TCALZERO.TCX
#SENSITIVITY:SENSZERO.EXX
#LABORATORY:UNA - FCQ - AI
#OPERATOR:AD
#REMARK:
#SAMPLE:coconut
#SAMPLE MASS /mg:0
#MATERIAL:EMPTY
#REFERENCE:Empty
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:DSC/TG pan Al2O3
#SAMPLE CRUCIBLE MASS /mg:0
#REFERENCE CRUCIBLE MASS /mg:140.87
#DSC RANGE /µV:5000
#TG RANGE /mg:35000
#TAU-R:---
#CORR. CODE:000
#EXO:-1
#RANGE:20°C/06:00/20°C
#SEGMENT:S1/1
#SEG. 1:20°C/06:00/20°C

##Temp./°C;Time/min;DSC/uV;Mass loss/mg;Gas Flow(protective)/(ml/min);DTG/(mg/min);Sensit./(uV/mW)
20.52600;223.85000;0.15717;      -0.35393;     20.00000;-1.067337e-003;1.00000
20.51000;223.90000;0.15640;      -0.35393;     20.00000;-1.067849e-003;1.00000
20.52600;223.95000;0.15793;      -0.35393;     20.00000;-1.068354e-003;1.00000
20.52600;224.00000;0.15411;      -0.35393;     20.00000;-1.068881e-003;1.00000
20.51500;224.05000;0.15488;      -0.35393;     20.00000;-1.069432e-003;1.00000
20.51000;224.10000;0.15640;      -0.35393;     20.00000;-1.070005e-003;1.00000
20.51300;224.15000;0.16098;      -0.35392;     20.00000;-1.070608e-003;1.00000
20.51300;224.20000;0.15945;      -0.35392;     20.00000;-1.071243e-003;1.00000
20.51200;224.25000;0.15869;      -0.35392;     20.00000;-1.071900e-003;1.00000
20.51800;224.30000;0.15793;      -0.35392;     20.00000;-1.072569e-003;1.00000
20.53800;224.35000;0.15488;      -0.35391;     20.00000;-1.073244e-003;1.00000
20.52700;224.40000;0.15564;      -0.35391;     20.00000;-1.073926e-003;1.00000
20.53100;224.45000;0.15869;      -0.35391;     20.00000;-1.074614e-003;1.00000
20.52800;224.50000;0.15640;      -0.35391;     20.00000;-1.075305e-003;1.00000
20.52400;224.55000;0.15869;      -0.35391;     20.00000;-1.075991e-003;1.00000
20.52700;224.60000;0.15640;      -0.35401;     20.00000;-1.076655e-003;1.00000
20.53400;224.65000;0.15259;      -0.35401;     20.00000;-1.077225e-003;1.00000
20.52500;224.70000;0.15564;      -0.35411;     20.00000;-1.077561e-003;1.00000
20.51100;224.75000;0.15564;      -0.35411;     20.00000;-1.077453e-003;1.00000
20.53000;224.80000;0.15640;      -0.35420;     20.00000;-1.076688e-003;1.00000
20.51300;224.85000;0.16022;      -0.35470;     20.00000;-1.075202e-003;1.00000
20.51100;224.90000;0.15793;      -0.35540;     20.00000;-1.073196e-003;1.00000
20.51900;224.95000;0.15945;      -0.35560;     20.00000;-1.071083e-003;1.00000
20.52000;225.00000;0.16022;      -0.35580;     20.00000;-1.069325e-003;1.00000
20.50200;225.05000;0.15717;      -0.35590;     20.00000;-1.068253e-003;1.00000
20.52800;225.10000;0.15717;      -0.35600;     20.00000;-1.067991e-003;1.00000
20.51600;225.15000;0.15793;      -0.35540;     20.00000;-1.068556e-003;1.00000
20.51900;225.20000;0.15488;      -0.35510;     20.00000;-1.069908e-003;1.00000
20.52000;225.25000;0.16098;      -0.35490;     20.00000;-1.071885e-003;1.00000
20.52400;225.30000;0.15717;      -0.35439;     20.00000;-1.074188e-003;1.00000
20.52400;225.35000;0.15945;      -0.35409;     20.00000;-1.076476e-003;1.00000
20.54100;225.40000;0.15717;      -0.35379;     20.00000;-1.078494e-003;1.00000
20.51600;225.45000;0.15869;      -0.35349;     20.00000;-1.080156e-003;1.00000
20.52500;225.50000;0.15335;      -0.35339;     20.00000;-1.081493e-003;1.00000
20.52500;225.55000;0.15793;      -0.35339;     20.00000;-1.082518e-003;1.00000
20.52700;225.60000;0.15793;      -0.35339;     20.00000;-1.083206e-003;1.00000
20.53800;225.65000;0.16022;      -0.35339;     20.00000;-1.083535e-003;1.00000
20.52200;225.70000;0.16022;      -0.35339;     20.00000;-1.083479e-003;1.00000
20.51400;225.75000;0.15793;      -0.35339;     20.00000;-1.082974e-003;1.00000
20.52100;225.80000;0.15793;      -0.35339;     20.00000;-1.081849e-003;1.00000
20.53000;225.85000;0.15869;      -0.35338;     20.00000;-1.079815e-003;1.00000
20.50800;225.90000;0.16098;      -0.35338;     20.00000;-1.076677e-003;1.00000
20.51700;225.95000;0.15640;      -0.35338;     20.00000;-1.072585e-003;1.00000
20.53000;226.00000;0.15564;      -0.35338;     20.00000;-1.068059e-003;1.00000
20.49900;226.05000;0.15717;      -0.35338;     20.00000;-1.063773e-003;1.00000
20.50800;226.10000;0.15259;      -0.35408;     20.00000;-1.060233e-003;1.00000
20.51600;226.15000;0.15869;      -0.35438;     20.00000;-1.057567e-003;1.00000
20.51700;226.20000;0.15717;      -0.35448;     20.00000;-1.055580e-003;1.00000
20.53500;226.25000;0.15717;      -0.35458;     20.00000;-1.053996e-003;1.00000
20.51800;226.30000;0.15640;      -0.35468;     20.00000;-1.052597e-003;1.00000
20.50200;226.35000;0.15640;      -0.35468;     20.00000;-1.051258e-003;1.00000
20.50500;226.40000;0.15335;      -0.35477;     20.00000;-1.049931e-003;1.00000
20.50800;226.45000;0.15488;      -0.35507;     20.00000;-1.048610e-003;1.00000
20.51300;226.50000;0.15640;      -0.35547;     20.00000;-1.047304e-003;1.00000
20.51200;226.55000;0.15488;      -0.35567;     20.00000;-1.046035e-003;1.00000
20.51600;226.60000;0.15411;      -0.35577;     20.00000;-1.044831e-003;1.00000
20.52300;226.65000;0.15488;      -0.35597;     20.00000;-1.043701e-003;1.00000
20.50900;226.70000;0.15717;      -0.35647;     20.00000;-1.042620e-003;1.00000
20.50900;226.75000;0.15640;      -0.35667;     20.00000;-1.041538e-003;1.00000
20.50600;226.80000;0.15259;      -0.35697;     20.00000;-1.040414e-003;1.00000
20.51200;226.85000;0.15411;      -0.35717;     20.00000;-1.039240e-003;1.00000
20.51900;226.90000;0.15488;      -0.35737;     20.00000;-1.038066e-003;1.00000
20.50900;226.95000;0.14954;      -0.35737;     20.00000;-1.036982e-003;1.00000
20.50900;227.00000;0.15259;      -0.35737;     20.00000;-1.036083e-003;1.00000
20.51600;227.05000;0.14877;      -0.35757;     20.00000;-1.035427e-003;1.00000
20.52000;227.10000;0.15488;      -0.35767;     20.00000;-1.035018e-003;1.00000
20.50800;227.15000;0.15335;      -0.35787;     20.00000;-1.034803e-003;1.00000
20.52200;227.20000;0.14801;      -0.35796;     20.00000;-1.034710e-003;1.00000
20.51900;227.25000;0.14648;      -0.35816;     20.00000;-1.034674e-003;1.00000
20.50500;227.30000;0.14954;      -0.35826;     20.00000;-1.034657e-003;1.00000
20.52400;227.35000;0.14877;      -0.35836;     20.00000;-1.034644e-003;1.00000
20.51700;227.40000;0.15030;      -0.35836;     20.00000;-1.034633e-003;1.00000
20.51400;227.45000;0.14496;      -0.35836;     20.00000;-1.034627e-003;1.00000
20.52400;227.50000;0.14496;      -0.35836;     20.00000;-1.034640e-003;1.00000
20.50900;227.55000;0.14648;      -0.35836;     20.00000;-1.034712e-003;1.00000
20.50500;227.60000;0.14572;      -0.35836;     20.00000;-1.034947e-003;1.00000
20.50000;227.65000;0.14648;      -0.35836;     20.00000;-1.035524e-003;1.00000
20.51700;227.70000;0.14725;      -0.35836;     20.00000;-1.036697e-003;1.00000
20.50800;227.75000;0.14038;      -0.35836;     20.00000;-1.038703e-003;1.00000
20.51700;227.80000;0.14267;      -0.35836;     20.00000;-1.041580e-003;1.00000
20.49700;227.85000;0.14648;      -0.35835;     20.00000;-1.045066e-003;1.00000
20.50700;227.90000;0.14267;      -0.35835;     20.00000;-1.048677e-003;1.00000
20.50500;227.95000;0.14191;      -0.35835;     20.00000;-1.051902e-003;1.00000
20.48300;228.00000;0.14038;      -0.35835;     20.00000;-1.054385e-003;1.00000
20.51200;228.05000;0.13733;      -0.35835;     20.00000;-1.056013e-003;1.00000
20.51000;228.10000;0.13657;      -0.35835;     20.00000;-1.056857e-003;1.00000
20.50800;228.15000;0.13809;      -0.35835;     20.00000;-1.057070e-003;1.00000
20.50700;228.20000;0.13886;      -0.35835;     20.00000;-1.056843e-003;1.00000
20.50700;228.25000;0.13809;      -0.35835;     20.00000;-1.056362e-003;1.00000
20.51500;228.30000;0.13504;      -0.35835;     20.00000;-1.055762e-003;1.00000
20.51300;228.35000;0.13504;      -0.35834;     20.00000;-1.055118e-003;1.00000
20.50800;228.40000;0.13733;      -0.35834;     20.00000;-1.054463e-003;1.00000
20.49900;228.45000;0.13886;      -0.35834;     20.00000;-1.053807e-003;1.00000
20.50500;228.50000;0.13580;      -0.35834;     20.00000;-1.053150e-003;1.00000
20.50400;228.55000;0.13962;      -0.35834;     20.00000;-1.052489e-003;1.00000
20.50700;228.60000;0.13504;      -0.35834;     20.00000;-1.051824e-003;1.00000
20.49900;228.65000;0.13657;      -0.35834;     20.00000;-1.051155e-003;1.00000
20.50500;228.70000;0.13809;      -0.35834;     20.00000;-1.050483e-003;1.00000
20.50700;228.75000;0.13733;      -0.35834;     20.00000;-1.049808e-003;1.00000
20.50800;228.80000;0.13580;      -0.35834;     20.00000;-1.049132e-003;1.00000
20.51500;228.85000;0.13733;      -0.35834;     20.00000;-1.048454e-003;1.00000
20.49400;228.90000;0.13809;      -0.35834;     20.00000;-1.047773e-003;1.00000
20.51100;228.95000;0.13962;      -0.35844;     20.00000;-1.047089e-003;1.00000
20.49300;229.00000;0.13504;      -0.35844;     20.00000;-1.046402e-003;1.00000
20.49100;229.05000;0.13580;      -0.35844;     20.00000;-1.045716e-003;1.00000
20.50500;229.10000;0.13351;      -0.35844;     20.00000;-1.045033e-003;1.00000
20.50300;229.15000;0.13199;      -0.35853;     20.00000;-1.044355e-003;1.00000
20.50100;229.20000;0.13504;      -0.35853;     20.00000;-1.043685e-003;1.00000
20.49800;229.25000;0.14114;      -0.35893;     20.00000;-1.043034e-003;1.00000
20.49400;229.30000;0.13504;      -0.35943;     20.00000;-1.042420e-003;1.00000
20.49500;229.35000;0.13886;      -0.35953;     20.00000;-1.041875e-003;1.00000
20.49300;229.40000;0.14114;      -0.35963;     20.00000;-1.041425e-003;1.00000
20.48200;229.45000;0.14191;      -0.35983;     20.00000;-1.041108e-003;1.00000
20.50100;229.50000;0.14114;      -0.35993;     20.00000;-1.041044e-003;1.00000
20.50400;229.55000;0.14648;      -0.36003;     20.00000;-1.041480e-003;1.00000
20.49600;229.60000;0.14114;      -0.36013;     20.00000;-1.042758e-003;1.00000
20.49500;229.65000;0.14191;      -0.36023;     20.00000;-1.045138e-003;1.00000
20.49300;229.70000;0.13962;      -0.36033;     20.00000;-1.048431e-003;1.00000
20.49000;229.75000;0.13351;      -0.36033;     20.00000;-1.051879e-003;1.00000
20.49000;229.80000;0.13962;      -0.36033;     20.00000;-1.054561e-003;1.00000
20.50000;229.85000;0.13962;      -0.36033;     20.00000;-1.055935e-003;1.00000
20.50100;229.90000;0.14191;      -0.36032;     20.00000;-1.056082e-003;1.00000
20.50900;229.95000;0.13809;      -0.36032;     20.00000;-1.055542e-003;1.00000
20.49000;230.00000;0.14343;      -0.36032;     20.00000;-1.054811e-003;1.00000
20.49700;230.05000;0.14420;      -0.36032;     20.00000;-1.053992e-003;1.00000
20.48300;230.10000;0.14038;      -0.36032;     20.00000;-1.052928e-003;1.00000
20.50100;230.15000;0.14038;      -0.36032;     20.00000;-1.051490e-003;1.00000
20.47800;230.20000;0.14420;      -0.36032;     20.00000;-1.049719e-003;1.00000
20.49400;230.25000;0.13962;      -0.36032;     20.00000;-1.047836e-003;1.00000
20.48400;230.30000;0.13962;      -0.36032;     20.00000;-1.046143e-003;1.00000
20.48700;230.35000;0.14420;      -0.36042;     20.00000;-1.044857e-003;1.00000
20.48000;230.40000;0.14267;      -0.36041;     20.00000;-1.044041e-003;1.00000
20.48600;230.45000;0.14572;      -0.36051;     20.00000;-1.043621e-003;1.00000
20.48900;230.50000;0.14191;      -0.36051;     20.00000;-1.043454e-003;1.00000
20.50300;230.55000;0.14114;      -0.36061;     20.00000;-1.043406e-003;1.00000
20.48600;230.60000;0.14343;      -0.36061;     20.00000;-1.043401e-003;1.00000
20.49900;230.65000;0.14191;      -0.36071;     20.00000;-1.043404e-003;1.00000
20.49400;230.70000;0.14725;      -0.36071;     20.00000;-1.043403e-003;1.00000
20.49000;230.75000;0.14496;      -0.36081;     20.00000;-1.043399e-003;1.00000
20.50300;230.80000;0.14267;      -0.36080;     20.00000;-1.043394e-003;1.00000
20.50000;230.85000;0.14420;      -0.36090;     20.00000;-1.043390e-003;1.00000
20.50000;230.90000;0.14572;      -0.36090;     20.00000;-1.043395e-003;1.00000
20.48300;230.95000;0.14725;      -0.36100;     20.00000;-1.043428e-003;1.00000
20.47200;231.00000;0.14343;      -0.36100;     20.00000;-1.043522e-003;1.00000
20.49000;231.05000;0.14801;      -0.36110;     20.00000;-1.043730e-003;1.00000
20.48500;231.10000;0.14572;      -0.36110;     20.00000;-1.044101e-003;1.00000
20.47600;231.15000;0.14572;      -0.36119;     20.00000;-1.044653e-003;1.00000
20.48500;231.20000;0.15030;      -0.36119;     20.00000;-1.045371e-003;1.00000
20.49900;231.25000;0.15106;      -0.36129;     20.00000;-1.046216e-003;1.00000
20.50100;231.30000;0.14801;      -0.36138;     20.00000;-1.047145e-003;1.00000
20.50500;231.35000;0.15030;      -0.36138;     20.00000;-1.048114e-003;1.00000
20.50100;231.40000;0.14725;      -0.36148;     20.00000;-1.049099e-003;1.00000
20.49000;231.45000;0.14725;      -0.36148;     20.00000;-1.050082e-003;1.00000
20.49300;231.50000;0.14725;      -0.36158;     20.00000;-1.051050e-003;1.00000
20.49500;231.55000;0.15030;      -0.36158;     20.00000;-1.051975e-003;1.00000
20.49500;231.60000;0.15030;      -0.36168;     20.00000;-1.052810e-003;1.00000
20.49800;231.65000;0.15411;      -0.36168;     20.00000;-1.053509e-003;1.00000
20.51200;231.70000;0.15259;      -0.36208;     20.00000;-1.054049e-003;1.00000
20.49400;231.75000;0.15259;      -0.36238;     20.00000;-1.054452e-003;1.00000
20.50000;231.80000;0.14954;      -0.36248;     20.00000;-1.054765e-003;1.00000
20.50300;231.85000;0.15717;      -0.36257;     20.00000;-1.055031e-003;1.00000
20.50600;231.90000;0.15106;      -0.36267;     20.00000;-1.055294e-003;1.00000
20.51400;231.95000;0.14877;      -0.36277;     20.00000;-1.055623e-003;1.00000
20.50600;232.00000;0.15335;      -0.36297;     20.00000;-1.056131e-003;1.00000
20.50500;232.05000;0.15030;      -0.36307;     20.00000;-1.056952e-003;1.00000
20.50300;232.10000;0.15564;      -0.36317;     20.00000;-1.058181e-003;1.00000
20.49700;232.15000;0.15869;      -0.36327;     20.00000;-1.059833e-003;1.00000
20.50100;232.20000;0.15030;      -0.36327;     20.00000;-1.061852e-003;1.00000
20.50400;232.25000;0.15182;      -0.36327;     20.00000;-1.064144e-003;1.00000
20.49500;232.30000;0.15640;      -0.36327;     20.00000;-1.066589e-003;1.00000
20.50000;232.35000;0.15335;      -0.36326;     20.00000;-1.069047e-003;1.00000
20.50700;232.40000;0.15793;      -0.36326;     20.00000;-1.071345e-003;1.00000
20.51200;232.45000;0.15793;      -0.36326;     20.00000;-1.073304e-003;1.00000
20.51800;232.50000;0.16022;      -0.36326;     20.00000;-1.074788e-003;1.00000
20.51700;232.55000;0.15793;      -0.36326;     20.00000;-1.075727e-003;1.00000
20.51000;232.60000;0.15869;      -0.36336;     20.00000;-1.076096e-003;1.00000
20.50200;232.65000;0.15945;      -0.36336;     20.00000;-1.075892e-003;1.00000
20.50700;232.70000;0.15564;      -0.36346;     20.00000;-1.075142e-003;1.00000
20.51500;232.75000;0.16022;      -0.36346;     20.00000;-1.073953e-003;1.00000
20.50800;232.80000;0.15793;      -0.36355;     20.00000;-1.072540e-003;1.00000
20.52000;232.85000;0.15945;      -0.36355;     20.00000;-1.071185e-003;1.00000
20.51300;232.90000;0.15793;      -0.36365;     20.00000;-1.070122e-003;1.00000
20.51500;232.95000;0.15869;      -0.36375;     20.00000;-1.069444e-003;1.00000
20.52500;233.00000;0.15717;      -0.36385;     20.00000;-1.069099e-003;1.00000
20.51300;233.05000;0.16022;      -0.36425;     20.00000;-1.068960e-003;1.00000
20.52100;233.10000;0.16251;      -0.36445;     20.00000;-1.068919e-003;1.00000
20.52500;233.15000;0.15717;      -0.36455;     20.00000;-1.068911e-003;1.00000
20.51100;233.20000;0.15640;      -0.36465;     20.00000;-1.068911e-003;1.00000
20.51700;233.25000;0.16098;      -0.36475;     20.00000;-1.068910e-003;1.00000
20.52500;233.30000;0.16022;      -0.36485;     20.00000;-1.068907e-003;1.00000
20.51900;233.35000;0.16174;      -0.36495;     20.00000;-1.068902e-003;1.00000
20.51700;233.40000;0.15793;      -0.36505;     20.00000;-1.068897e-003;1.00000
20.50300;233.45000;0.15793;      -0.36515;     20.00000;-1.068894e-003;1.00000
20.52100;233.50000;0.16022;      -0.36525;     20.00000;-1.068893e-003;1.00000
20.52100;233.55000;0.15869;      -0.36524;     20.00000;-1.068896e-003;1.00000
20.52700;233.60000;0.15945;      -0.36524;     20.00000;-1.068902e-003;1.00000
20.51600;233.65000;0.15793;      -0.36524;     20.00000;-1.068909e-003;1.00000
20.52000;233.70000;0.15869;      -0.36524;     20.00000;-1.068915e-003;1.00000
20.52800;233.75000;0.15945;      -0.36524;     20.00000;-1.068918e-003;1.00000
20.53400;233.80000;0.15793;      -0.36524;     20.00000;-1.068918e-003;1.00000
20.52600;233.85000;0.15945;      -0.36524;     20.00000;-1.068917e-003;1.00000
20.52100;233.90000;0.16174;      -0.36524;     20.00000;-1.068914e-003;1.00000
20.53200;233.95000;0.15640;      -0.36534;     20.00000;-1.068910e-003;1.00000
20.52900;234.00000;0.15488;      -0.36544;     20.00000;-1.068903e-003;1.00000
20.52000;234.05000;0.15488;      -0.36544;     20.00000;-1.068893e-003;1.00000
20.52100;234.10000;0.15869;      -0.36554;     20.00000;-1.068879e-003;1.00000
20.53700;234.15000;0.15488;      -0.36564;     20.00000;-1.068863e-003;1.00000
20.51600;234.20000;0.15488;      -0.36624;     20.00000;-1.068844e-003;1.00000
20.52700;234.25000;0.15259;      -0.36643;     20.00000;-1.068824e-003;1.00000
20.53800;234.30000;0.15488;      -0.36663;     20.00000;-1.068801e-003;1.00000
20.51800;234.35000;0.15411;      -0.36683;     20.00000;-1.068777e-003;1.00000
20.52500;234.40000;0.15030;      -0.36723;     20.00000;-1.068752e-003;1.00000
20.52200;234.45000;0.15488;      -0.36753;     20.00000;-1.068734e-003;1.00000
20.52500;234.50000;0.15259;      -0.36783;     20.00000;-1.068736e-003;1.00000
20.52200;234.55000;0.15411;      -0.36803;     20.00000;-1.068782e-003;1.00000
20.52800;234.60000;0.15717;      -0.36823;     20.00000;-1.068899e-003;1.00000
20.53300;234.65000;0.14954;      -0.36823;     20.00000;-1.069107e-003;1.00000
20.52500;234.70000;0.14801;      -0.36823;     20.00000;-1.069398e-003;1.00000
20.51700;234.75000;0.14801;      -0.36823;     20.00000;-1.069749e-003;1.00000
20.52400;234.80000;0.14725;      -0.36823;     20.00000;-1.070123e-003;1.00000
20.54400;234.85000;0.14496;      -0.36823;     20.00000;-1.070433e-003;1.00000
20.52000;234.90000;0.14801;      -0.36823;     20.00000;-1.070514e-003;1.00000
20.53200;234.95000;0.14420;      -0.36823;     20.00000;-1.070087e-003;1.00000
20.53400;235.00000;0.14420;      -0.36823;     20.00000;-1.068777e-003;1.00000
20.52600;235.05000;0.14267;      -0.36823;     20.00000;-1.066370e-003;1.00000
20.52900;235.10000;0.14420;      -0.36823;     20.00000;-1.063076e-003;1.00000
20.51500;235.15000;0.14420;      -0.36823;     20.00000;-1.059502e-003;1.00000
20.52100;235.20000;0.14114;      -0.36823;     20.00000;-1.056373e-003;1.00000
20.52600;235.25000;0.14496;      -0.36822;     20.00000;-1.054155e-003;1.00000
20.54000;235.30000;0.14343;      -0.36822;     20.00000;-1.052869e-003;1.00000
20.52400;235.35000;0.14191;      -0.36822;     20.00000;-1.052193e-003;1.00000
20.52700;235.40000;0.14267;      -0.36822;     20.00000;-1.051753e-003;1.00000
20.52100;235.45000;0.13886;      -0.36822;     20.00000;-1.051284e-003;1.00000
20.53000;235.50000;0.13886;      -0.36822;     20.00000;-1.050651e-003;1.00000
20.51900;235.55000;0.13962;      -0.36822;     20.00000;-1.049828e-003;1.00000
20.51300;235.60000;0.13657;      -0.36822;     20.00000;-1.048856e-003;1.00000
20.50700;235.65000;0.13886;      -0.36822;     20.00000;-1.047802e-003;1.00000
20.53000;235.70000;0.13733;      -0.36821;     20.00000;-1.046701e-003;1.00000
20.50800;235.75000;0.13580;      -0.36821;     20.00000;-1.045567e-003;1.00000
20.53000;235.80000;0.13962;      -0.36821;     20.00000;-1.044401e-003;1.00000
20.52400;235.85000;0.13428;      -0.36821;     20.00000;-1.043191e-003;1.00000
20.53300;235.90000;0.13809;      -0.36821;     20.00000;-1.041943e-003;1.00000
20.52800;235.95000;0.13428;      -0.36821;     20.00000;-1.040686e-003;1.00000
20.52600;236.00000;0.13580;      -0.36821;     20.00000;-1.039450e-003;1.00000
